Total method loc: 8777.0
Total method aloc: 12259.75
Code compression rate: 28.4080017944901%
==============================
method	sloc	dloc	ncalls
com/github/mobile/ui/ItemListFragment.onDestroyView:()V	5	5.00	1
com/github/mobile/ui/ItemListFragment.onListItemClick:(Landroid/widget/ListView;Landroid/view/View;I;J;)V	0	0.00	1
com/github/mobile/ui/ItemListFragment.onLoadFinished:(Landroid/support/v4/content/Loader;Ljava/util/List;)V	11	9.00	1
com/github/mobile/ui/ItemListFragment.onLoaderReset:(Landroid/support/v4/content/Loader;)V	0	0.00	1
com/github/mobile/ui/ItemListFragment.onViewCreated:(Landroid/view/View;Landroid/os/Bundle;)V	13	13.00	2
com/github/mobile/ui/ItemListFragment$.onItemClick:(Landroid/widget/AdapterView;Landroid/view/View;I;J;)V	1	1.00	1
com/github/mobile/ui/ItemListFragment$.onItemLongClick:(Landroid/widget/AdapterView;Landroid/view/View;I;J;)Z	1	1.00	1
com/github/mobile/ui/ItemListFragment.refresh:()V	1	1.00	8
com/github/mobile/ui/ItemListFragment.refresh:(Landroid/os/Bundle;)V	4	3.50	2
com/github/mobile/ui/ItemListFragment.refreshWithProgress:()V	3	3.00	3
com/github/mobile/ui/ItemListFragment.showError:(Ljava/lang/Exception;I;)V	1	1.00	1
com/github/mobile/ui/ItemListFragment.showList:()V	1	1.00	2
com/github/mobile/ui/LightAlertDialog$Builder.<init>:(Landroid/content/Context;)V	1	1.00	1
com/github/mobile/ui/LightAlertDialog$Builder.<init>:(Landroid/content/Context;I;)V	1	1.00	1
com/github/mobile/ui/LightAlertDialog$Builder.create:(Landroid/content/Context;)Lcom/github/mobile/ui/LightAlertDialog$Builder	4	3.00	1
com/github/mobile/ui/LightAlertDialog.<init>:(Landroid/content/Context;)V	1	1.00	1
com/github/mobile/ui/LightAlertDialog.<init>:(Landroid/content/Context;I;)V	1	1.00	1
com/github/mobile/ui/LightAlertDialog.create:(Landroid/content/Context;)Landroid/app/AlertDialog	4	3.00	9
com/github/mobile/ui/LightProgressDialog.<init>:(Landroid/content/Context;Ljava/lang/CharSequence;)V	1	1.00	1
com/github/mobile/ui/LightProgressDialog.create:(Landroid/content/Context;I;)Landroid/app/AlertDialog	1	1.00	3
com/github/mobile/ui/LightProgressDialog.create:(Landroid/content/Context;Ljava/lang/CharSequence;)Landroid/app/AlertDialog	19	9.75	2
com/github/mobile/ui/MarkdownLoader.<init>:(Landroid/content/Context;Lorg/eclipse/egit/github/core/IRepositoryIdProvider;Ljava/lang/String;Landroid/text/Html$ImageGetter;Z;)V	5	5.00	3
com/github/mobile/ui/MarkdownLoader.getAccountFailureData:()Ljava/lang/CharSequence	1	1.00	1
com/github/mobile/ui/MarkdownLoader.load:(Landroid/accounts/Account;)Ljava/lang/CharSequence	13	11.00	1
com/github/mobile/ui/NewsFragment.onListItemLongClick:(Landroid/widget/ListView;Landroid/view/View;I;J;)Z	27	16.50	1
com/github/mobile/ui/NewsFragment$.onClick:(Landroid/view/View;)V	2	2.00	1
com/github/mobile/ui/NewsFragment$.onClick:(Landroid/view/View;)V	2	2.00	1
com/github/mobile/ui/NewsFragment.viewUser:(Lorg/eclipse/egit/github/core/User;)Z	1	1.00	1
com/github/mobile/ui/NewsFragment.createAdapter:(Ljava/util/List;)Lcom/github/kevinsawicki/wishlist/SingleTypeAdapter	1	1.00	1
com/github/mobile/ui/NewsFragment.getErrorMessage:(Ljava/lang/Exception;)I	1	1.00	1
com/github/mobile/ui/NewsFragment.getLoadingMessage:()I	1	1.00	1
com/github/mobile/ui/NewsFragment.onActivityCreated:(Landroid/os/Bundle;)V	2	2.00	1
com/github/mobile/ui/NewsFragment.onListItemClick:(Landroid/widget/ListView;Landroid/view/View;I;J;)V	25	18.50	1
com/github/mobile/ui/NewsFragment.openCommitComment:(Lorg/eclipse/egit/github/core/event/Event;)V	10	8.50	1
com/github/mobile/ui/NewsFragment.openDownload:(Lorg/eclipse/egit/github/core/event/Event;)V	9	8.00	1
com/github/mobile/ui/NewsFragment.openPush:(Lorg/eclipse/egit/github/core/event/Event;)V	17	11.50	1
com/github/mobile/ui/NewsFragment.viewIssue:(Lorg/eclipse/egit/github/core/Issue;Lorg/eclipse/egit/github/core/Repository;)V	4	3.00	1
com/github/mobile/ui/NewsFragment.viewRepository:(Lorg/eclipse/egit/github/core/Repository;)V	1	1.00	4
com/github/mobile/ui/NewsFragment.viewUser:(Lcom/github/mobile/core/user/UserEventMatcher$UserPair;)V	0	0.00	1
com/github/mobile/ui/PagedItemFragment.onCreateLoader:(I;Landroid/os/Bundle;)Landroid/support/v4/content/Loader	5	5.00	1
com/github/mobile/ui/PagedItemFragment$.loadData:()Ljava/util/List	2	2.00	1
com/github/mobile/ui/PagedItemFragment.configureList:(Landroid/app/Activity;Landroid/widget/ListView;)V	3	3.00	1
com/github/mobile/ui/PagedItemFragment.forceRefresh:()V	2	2.00	6
com/github/mobile/ui/PagedItemFragment.onActivityCreated:(Landroid/os/Bundle;)V	2	2.00	8
com/github/mobile/ui/PagedItemFragment.onCreate:(Landroid/os/Bundle;)V	2	2.00	1
com/github/mobile/ui/PagedItemFragment.onLoadFinished:(Landroid/support/v4/content/Loader;Ljava/util/List;)V	2	2.00	1
com/github/mobile/ui/PagedItemFragment.onScroll:(Landroid/widget/AbsListView;I;I;I;)V	8	6.00	1
com/github/mobile/ui/PagedItemFragment.onScrollStateChanged:(Landroid/widget/AbsListView;I;)V	0	0.00	1
com/github/mobile/ui/PagedItemFragment.refreshWithProgress:()V	3	3.00	3
com/github/mobile/ui/PagedItemFragment.showMore:()V	1	1.00	1
com/github/mobile/ui/PagerActivity.onCreateOptionsMenu:(Lcom/actionbarsherlock/view/Menu;)Z	6	5.50	3
com/github/mobile/ui/PagerActivity.onOptionsItemSelected:(Lcom/actionbarsherlock/view/MenuItem;)Z	4	3.50	11
com/github/mobile/ui/PagerActivity.getFragment:()Lcom/actionbarsherlock/app/SherlockFragment	5	4.00	2
com/github/mobile/ui/PagerActivity.invalidateOptionsMenu:()V	2	1.50	6
com/github/mobile/ui/PagerActivity.onPageScrollStateChanged:(I;)V	0	0.00	1
com/github/mobile/ui/PagerActivity.onPageScrolled:(I;F;I;)V	0	0.00	1
com/github/mobile/ui/PagerActivity.onPageSelected:(I;)V	1	1.00	5
com/github/mobile/ui/ProgressDialogTask.<init>:(Landroid/content/Context;)V	1	1.00	21
com/github/mobile/ui/ProgressDialogTask.<init>:(Landroid/content/Context;Ljava/util/concurrent/Executor;)V	1	1.00	1
com/github/mobile/ui/ProgressDialogTask.getString:(I;)Ljava/lang/String	1	1.00	5
com/github/mobile/ui/ProgressDialogTask.dismissProgress:()V	3	2.00	4
com/github/mobile/ui/ProgressDialogTask.onException:(Ljava/lang/Exception;)V	1	1.00	16
com/github/mobile/ui/ProgressDialogTask.onSuccess:(LE;)V	1	1.00	1
com/github/mobile/ui/ProgressDialogTask.showIndeterminate:(I;)V	3	3.00	21
com/github/mobile/ui/ProgressDialogTask.showIndeterminate:(Ljava/lang/CharSequence;)V	3	3.00	1
com/github/mobile/ui/ResourceLoadingIndicator.<init>:(Landroid/content/Context;I;)V	3	3.00	1
com/github/mobile/ui/ResourceLoadingIndicator.setList:(Lcom/github/mobile/ui/HeaderFooterListAdapter;)Lcom/github/mobile/ui/ResourceLoadingIndicator	4	4.00	1
com/github/mobile/ui/ResourceLoadingIndicator.setVisible:(Z;)Lcom/github/mobile/ui/ResourceLoadingIndicator	7	4.50	1
com/github/mobile/ui/SingleChoiceDialogFragment.show:(Lcom/github/mobile/ui/DialogFragmentActivity;I;Ljava/lang/String;Ljava/lang/String;Ljava/util/ArrayList;I;Lcom/github/mobile/ui/DialogFragmentHelper;)V	4	4.00	3
com/github/mobile/ui/StyledText.append:(C;)Lcom/github/mobile/ui/StyledText	2	2.00	29
com/github/mobile/ui/StyledText.append:(C;Ljava/lang/Object;)Lcom/github/mobile/ui/StyledText	5	4.00	2
com/github/mobile/ui/StyledText.append:(Ljava/lang/CharSequence;)Lcom/github/mobile/ui/StyledText	3	2.50	64
com/github/mobile/ui/StyledText.append:(Ljava/lang/CharSequence;Ljava/lang/Object;)Lcom/github/mobile/ui/StyledText	6	3.50	6
com/github/mobile/ui/StyledText.append:(Ljava/util/Date;)Lcom/github/mobile/ui/StyledText	8	6.50	9
com/github/mobile/ui/StyledText.background:(Ljava/lang/CharSequence;I;)Lcom/github/mobile/ui/StyledText	1	1.00	1
com/github/mobile/ui/StyledText.bold:(Ljava/lang/CharSequence;)Lcom/github/mobile/ui/StyledText	1	1.00	21
com/github/mobile/ui/StyledText.foreground:(C;I;)Lcom/github/mobile/ui/StyledText	1	1.00	5
com/github/mobile/ui/StyledText.foreground:(Ljava/lang/CharSequence;I;)Lcom/github/mobile/ui/StyledText	1	1.00	4
com/github/mobile/ui/StyledText.monospace:(Ljava/lang/CharSequence;)Lcom/github/mobile/ui/StyledText	1	1.00	4
com/github/mobile/ui/StyledText.url:(Ljava/lang/CharSequence;)Lcom/github/mobile/ui/StyledText	1	1.00	1
com/github/mobile/ui/StyledText.url:(Ljava/lang/CharSequence;Landroid/view/View$OnClickListener;)Lcom/github/mobile/ui/StyledText	4	4.00	1
com/github/mobile/ui/StyledText$.onClick:(Landroid/view/View;)V	1	1.00	1
com/github/mobile/ui/TabPagerActivity.createTabContent:(Ljava/lang/String;)Landroid/view/View	1	1.00	1
com/github/mobile/ui/TabPagerActivity.getProvider:()Lcom/github/mobile/ui/FragmentProvider	1	1.00	1
com/github/mobile/ui/TabPagerActivity.setGone:(Z;)Lcom/github/mobile/ui/TabPagerActivity	3	3.00	5
com/github/mobile/ui/TabPagerActivity.getContentView:()I	1	1.00	1
com/github/mobile/ui/TabPagerActivity.getIcon:(I;)Ljava/lang/String	1	1.00	8
com/github/mobile/ui/TabPagerActivity.getTitle:(I;)Ljava/lang/String	1	1.00	2
com/github/mobile/ui/TabPagerActivity.configureTabPager:()V	3	2.00	6
com/github/mobile/ui/TabPagerActivity.createPager:()V	3	3.00	1
com/github/mobile/ui/TabPagerActivity.createTabs:()V	27	14.25	1
com/github/mobile/ui/TabPagerActivity.onCreate:(Landroid/os/Bundle;)V	7	7.00	6
com/github/mobile/ui/TabPagerActivity.onPageSelected:(I;)V	2	2.00	1
com/github/mobile/ui/TabPagerActivity.onTabChanged:(Ljava/lang/String;)V	1	1.00	1
com/github/mobile/ui/TabPagerActivity.setCurrentItem:(I;)V	0	0.00	2
com/github/mobile/ui/TabPagerActivity.updateCurrentItem:(I;)V	3	2.00	1
com/github/mobile/ui/TextWatcherAdapter.afterTextChanged:(Landroid/text/Editable;)V	0	0.00	1
com/github/mobile/ui/TextWatcherAdapter.beforeTextChanged:(Ljava/lang/CharSequence;I;I;I;)V	0	0.00	1
com/github/mobile/ui/TextWatcherAdapter.onTextChanged:(Ljava/lang/CharSequence;I;I;I;)V	0	0.00	1
com/github/mobile/ui/UrlLauncher.<init>:(Landroid/content/Context;)V	1	1.00	3
com/github/mobile/ui/UrlLauncher.convert:(Landroid/content/Intent;)Landroid/content/Intent	38	24.50	2
com/github/mobile/ui/UrlLauncher.create:(Ljava/lang/String;)Landroid/content/Intent	15	13.00	1
com/github/mobile/ui/UrlLauncher.createCommitIntent:(Ljava/lang/String;Lcom/github/mobile/core/commit/CommitMatch;)Landroid/content/Intent	1	1.00	2
com/github/mobile/ui/UrlLauncher.createGistIntent:(Ljava/lang/String;Ljava/lang/String;)Landroid/content/Intent	2	2.00	2
com/github/mobile/ui/UrlLauncher.createIssueIntent:(Ljava/lang/String;I;)Landroid/content/Intent	4	4.00	2
com/github/mobile/ui/UrlLauncher.createUserIntent:(Ljava/lang/String;)Landroid/content/Intent	1	1.00	2
com/github/mobile/ui/UrlLauncher.isValidLogin:(Ljava/lang/String;)Z	1	1.00	2
com/github/mobile/ui/ViewPager.<init>:(Landroid/content/Context;)V	1	1.00	1
com/github/mobile/ui/ViewPager.<init>:(Landroid/content/Context;Landroid/util/AttributeSet;)V	1	1.00	1
com/github/mobile/ui/ViewPager.canScroll:(Landroid/view/View;Z;I;I;I;)Z	4	3.00	1
com/github/mobile/ui/ViewPager.setItem:(I;)Z	4	3.50	3
com/github/mobile/ui/ViewPager.setItem:(I;Landroid/support/v4/view/ViewPager$OnPageChangeListener;)Z	4	3.50	1
com/github/mobile/ui/ViewPager.scheduleSetItem:(I;)V	4	4.00	1
com/github/mobile/ui/ViewPager$.run:()V	1	1.00	1
com/github/mobile/ui/ViewPager.scheduleSetItem:(I;Landroid/support/v4/view/ViewPager$OnPageChangeListener;)V	4	4.00	3
com/github/mobile/ui/ViewPager$.run:()V	1	1.00	1
com/github/mobile/ui/WebView.<init>:(Landroid/content/Context;)V	1	1.00	1
com/github/mobile/ui/WebView.<init>:(Landroid/content/Context;Landroid/util/AttributeSet;)V	1	1.00	1
com/github/mobile/ui/WebView.<init>:(Landroid/content/Context;Landroid/util/AttributeSet;I;)V	1	1.00	1
com/github/mobile/ui/WebView.<init>:(Landroid/content/Context;Landroid/util/AttributeSet;I;Z;)V	1	1.00	1
com/github/mobile/ui/WebView.canScrollCodeHorizontally:(I;)Z	7	5.50	1
com/github/mobile/ui/WebView.canScrollHorizontally:(I;)Z	4	3.00	1
com/github/mobile/util/AvatarLoader$FetchAvatarTask.<init>:(Landroid/content/Context;)V	1	1.00	2
com/github/mobile/util/AvatarLoader$FetchAvatarTask.onException:(Ljava/lang/Exception;)V	1	1.00	1
com/github/mobile/util/AvatarLoader$.removeEldestEntry:(Ljava/util/Map$Entry;)Z	1	1.00	1
com/github/mobile/util/AvatarLoader.<init>:(Landroid/content/Context;)V	10	9.50	1
com/github/mobile/util/AvatarLoader.decode:(Ljava/io/File;)Landroid/graphics/Bitmap	1	1.00	2
com/github/mobile/util/AvatarLoader.fetchAvatar:(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)Landroid/graphics/drawable/BitmapDrawable	34	28.50	2
com/github/mobile/util/AvatarLoader.getImageBy:(Ljava/lang/String;Ljava/lang/String;)Landroid/graphics/drawable/BitmapDrawable	9	7.00	2
com/github/mobile/util/AvatarLoader.bind:(Landroid/widget/ImageView;Lcom/github/mobile/core/search/SearchUser;)Lcom/github/mobile/util/AvatarLoader	12	10.50	1
com/github/mobile/util/AvatarLoader.bind:(Landroid/widget/ImageView;Lorg/eclipse/egit/github/core/CommitUser;)Lcom/github/mobile/util/AvatarLoader	12	10.50	2
com/github/mobile/util/AvatarLoader.bind:(Landroid/widget/ImageView;Lorg/eclipse/egit/github/core/Contributor;)Lcom/github/mobile/util/AvatarLoader	12	10.50	1
com/github/mobile/util/AvatarLoader.bind:(Landroid/widget/ImageView;Lorg/eclipse/egit/github/core/User;)Lcom/github/mobile/util/AvatarLoader	12	10.50	22
com/github/mobile/util/AvatarLoader.bind:(Lcom/actionbarsherlock/app/ActionBar;Ljava/util/concurrent/atomic/AtomicReference;)Lcom/github/mobile/util/AvatarLoader	28	25.50	3
com/github/mobile/util/AvatarLoader$.call:()Landroid/graphics/drawable/BitmapDrawable	6	5.00	1
com/github/mobile/util/AvatarLoader$.onSuccess:(Landroid/graphics/drawable/BitmapDrawable;)V	2	1.50	1
com/github/mobile/util/AvatarLoader.bind:(Lcom/actionbarsherlock/app/ActionBar;Lorg/eclipse/egit/github/core/User;)Lcom/github/mobile/util/AvatarLoader	1	1.00	18
com/github/mobile/util/AvatarLoader.setImage:(Landroid/graphics/drawable/Drawable;Landroid/widget/ImageView;)Lcom/github/mobile/util/AvatarLoader	1	1.00	13
com/github/mobile/util/AvatarLoader.setImage:(Landroid/graphics/drawable/Drawable;Landroid/widget/ImageView;Ljava/lang/Object;)Lcom/github/mobile/util/AvatarLoader	4	4.00	5
com/github/mobile/util/AvatarLoader.fetchAvatarTask:(Ljava/lang/String;Ljava/lang/String;Landroid/widget/ImageView;)Lcom/github/mobile/util/AvatarLoader$FetchAvatarTask	18	18.00	4
com/github/mobile/util/AvatarLoader$.call:()Landroid/graphics/drawable/BitmapDrawable	8	6.50	1
com/github/mobile/util/AvatarLoader$.onSuccess:(Landroid/graphics/drawable/BitmapDrawable;)V	5	4.00	1
com/github/mobile/util/AvatarLoader.getAvatarFilenameForUrl:(Ljava/lang/String;)Ljava/lang/String	1	1.00	2
com/github/mobile/util/AvatarLoader.getAvatarUrl:(Ljava/lang/String;)Ljava/lang/String	4	3.00	3
com/github/mobile/util/AvatarLoader.getAvatarUrl:(Lorg/eclipse/egit/github/core/CommitUser;)Ljava/lang/String	1	1.00	1
com/github/mobile/util/AvatarLoader.getAvatarUrl:(Lorg/eclipse/egit/github/core/User;)Ljava/lang/String	7	4.75	2
com/github/mobile/util/AvatarLoader.getId:(Lorg/eclipse/egit/github/core/User;)Ljava/lang/String	10	8.00	3
com/github/mobile/util/AvatarLoader.deleteCachedUserAvatars:(Ljava/io/File;)V	4	2.75	1
com/github/mobile/util/GravatarUtils.digest:(Ljava/lang/String;)Ljava/lang/String	17	16.00	1
com/github/mobile/util/GravatarUtils.getHash:(Ljava/lang/String;)Ljava/lang/String	4	3.50	4
com/github/mobile/util/HtmlUtils$ListSeparator.<init>:(Z;)V	1	1.00	2
com/github/mobile/util/HtmlUtils$ListSeparator.append:(Landroid/text/Editable;I;)Lcom/github/mobile/util/HtmlUtils$ListSeparator	10	8.00	1
com/github/mobile/util/HtmlUtils$ReplySpan.getLeadingMargin:(Z;)I	1	1.00	0
com/github/mobile/util/HtmlUtils$ReplySpan.drawLeadingMargin:(Landroid/graphics/Canvas;Landroid/graphics/Paint;I;I;I;I;I;Ljava/lang/CharSequence;I;I;Z;Landroid/text/Layout;)V	7	7.00	0
com/github/mobile/util/HtmlUtils$.handleTag:(Z;Ljava/lang/String;Landroid/text/Editable;Lorg/xml/sax/XMLReader;)V	56	25.75	1
com/github/mobile/util/HtmlUtils.replace:(Ljava/lang/StringBuilder;Ljava/lang/String;Ljava/lang/String;)Z	9	7.50	4
com/github/mobile/util/HtmlUtils.encode:(Ljava/lang/String;)Ljava/lang/CharSequence	1	1.00	1
com/github/mobile/util/HtmlUtils.encode:(Ljava/lang/String;Landroid/text/Html$ImageGetter;)Ljava/lang/CharSequence	3	2.50	5
com/github/mobile/util/HtmlUtils.format:(Ljava/lang/String;)Ljava/lang/CharSequence	18	16.50	7
com/github/mobile/util/HtmlUtils.getLast:(Landroid/text/Spanned;Ljava/lang/Class;)Ljava/lang/Object	2	2.00	1
com/github/mobile/util/HtmlUtils.formatEmailFragments:(Ljava/lang/StringBuilder;)Ljava/lang/StringBuilder	18	9.00	1
com/github/mobile/util/HtmlUtils.formatPres:(Ljava/lang/StringBuilder;)Ljava/lang/StringBuilder	38	11.88	1
com/github/mobile/util/HtmlUtils.replace:(Ljava/lang/StringBuilder;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)Ljava/lang/StringBuilder	13	9.75	1
com/github/mobile/util/HtmlUtils.strip:(Ljava/lang/StringBuilder;Ljava/lang/String;Ljava/lang/String;)Ljava/lang/StringBuilder	8	5.25	3
com/github/mobile/util/HtmlUtils.trim:(Ljava/lang/StringBuilder;)Ljava/lang/StringBuilder	15	8.25	1
com/github/mobile/util/HtmlUtils.endSpan:(Ljava/lang/Class;Landroid/text/Editable;)V	6	5.50	3
com/github/mobile/util/HtmlUtils.formatIncorrectStyles:(Ljava/lang/StringBuilder;)V	3	2.00	1
com/github/mobile/util/HtmlUtils.replaceTag:(Ljava/lang/StringBuilder;Ljava/lang/String;Ljava/lang/String;)V	2	1.50	2
com/github/mobile/util/HtmlUtils.startSpan:(Ljava/lang/Object;Landroid/text/Editable;)V	2	2.00	3
com/github/mobile/util/HttpImageGetter$LoadingImageGetter.<init>:(Landroid/content/Context;I;)V	3	3.00	1
com/github/mobile/util/HttpImageGetter$LoadingImageGetter.getDrawable:(Ljava/lang/String;)Landroid/graphics/drawable/Drawable	1	1.00	4
com/github/mobile/util/HttpImageGetter.<init>:(Landroid/content/Context;Lorg/eclipse/egit/github/core/service/ContentsService;)V	5	5.00	1
com/github/mobile/util/HttpImageGetter.getDrawable:(Ljava/lang/String;)Landroid/graphics/drawable/Drawable	25	23.00	1
com/github/mobile/util/HttpImageGetter.requestRepositoryImage:(Ljava/lang/String;)Landroid/graphics/drawable/Drawable	38	28.00	1
com/github/mobile/util/HttpImageGetter.containsImages:(Ljava/lang/String;)Z	1	1.00	2
com/github/mobile/util/HttpImageGetter.bind:(Landroid/widget/TextView;Ljava/lang/String;Ljava/lang/Object;)Lcom/github/mobile/util/HttpImageGetter	29	23.00	3
com/github/mobile/util/HttpImageGetter$.run:(Landroid/accounts/Account;)Ljava/lang/CharSequence	1	1.00	1
com/github/mobile/util/HttpImageGetter$.onSuccess:(Ljava/lang/CharSequence;)V	3	2.50	1
com/github/mobile/util/HttpImageGetter.encode:(Ljava/lang/Object;Ljava/lang/String;)Lcom/github/mobile/util/HttpImageGetter	11	7.75	6
com/github/mobile/util/HttpImageGetter.hide:(Landroid/widget/TextView;)Lcom/github/mobile/util/HttpImageGetter	4	4.00	3
com/github/mobile/util/HttpImageGetter.show:(Landroid/widget/TextView;Ljava/lang/CharSequence;)Lcom/github/mobile/util/HttpImageGetter	6	5.50	4
com/github/mobile/util/ImageUtils.getBitmap:([B;I;)Landroid/graphics/Bitmap	4	4.00	1
com/github/mobile/util/ImageUtils.getBitmap:([B;I;I;)Landroid/graphics/Bitmap	2	2.00	1
com/github/mobile/util/ImageUtils.getBitmap:(Ljava/io/File;)Landroid/graphics/Bitmap	1	1.00	1
com/github/mobile/util/ImageUtils.getBitmap:(Ljava/io/File;I;I;)Landroid/graphics/Bitmap	1	1.00	1
com/github/mobile/util/ImageUtils.getBitmap:(Ljava/lang/String;)Landroid/graphics/Bitmap	1	1.00	1
com/github/mobile/util/ImageUtils.getBitmap:(Ljava/lang/String;I;)Landroid/graphics/Bitmap	16	14.00	2
com/github/mobile/util/ImageUtils.getBitmap:(Ljava/lang/String;I;I;)Landroid/graphics/Bitmap	2	2.00	1
com/github/mobile/util/ImageUtils.roundCorners:(Landroid/graphics/Bitmap;F;)Landroid/graphics/Bitmap	16	16.00	1
com/github/mobile/util/ImageUtils.getSize:([B;)Landroid/graphics/Point	4	4.00	1
com/github/mobile/util/ImageUtils.getSize:(Ljava/lang/String;)Landroid/graphics/Point	16	14.00	1
com/github/mobile/util/ImageUtils.getScale:(Landroid/graphics/Point;I;I;)I	4	3.00	2
com/github/mobile/util/ImageUtils.setImage:(Ljava/io/File;Landroid/widget/ImageView;)V	3	2.50	1
com/github/mobile/util/ImageUtils.setImage:(Ljava/lang/String;Landroid/widget/ImageView;)V	1	1.00	1
com/github/mobile/util/MarkdownUtils.isMarkdown:(Ljava/lang/String;)Z	7	5.25	2
com/github/mobile/util/PreferenceUtils.getCodePreferences:(Landroid/content/Context;)Landroid/content/SharedPreferences	1	1.00	14
com/github/mobile/util/PreferenceUtils.isEditorApplyAvailable:()Z	1	1.00	1
com/github/mobile/util/PreferenceUtils.save:(Landroid/content/SharedPreferences$Editor;)V	4	3.00	5
com/github/mobile/util/ServiceUtils.getDisplay:(Landroid/content/Context;)Landroid/view/Display	1	1.00	2
com/github/mobile/util/ServiceUtils.getDisplay:(Landroid/view/View;)Landroid/view/Display	1	1.00	1
com/github/mobile/util/ServiceUtils.getPixels:(Landroid/content/res/Resources;I;)F	1	1.00	5
com/github/mobile/util/ServiceUtils.getPixels:(Landroid/view/View;I;)F	1	1.00	1
com/github/mobile/util/ServiceUtils.getDisplayWidth:(Landroid/content/Context;)I	1	1.00	2
com/github/mobile/util/ServiceUtils.getDisplayWidth:(Landroid/view/View;)I	1	1.00	1
com/github/mobile/util/ServiceUtils.getIntPixels:(Landroid/content/Context;I;)I	1	1.00	1
com/github/mobile/util/ServiceUtils.getIntPixels:(Landroid/content/res/Resources;I;)I	2	2.00	3
com/github/mobile/util/ServiceUtils.getIntPixels:(Landroid/view/View;I;)I	1	1.00	1
com/github/mobile/util/ShareUtils.create:(Ljava/lang/CharSequence;Ljava/lang/CharSequence;)Landroid/content/Intent	6	5.50	7
com/github/mobile/util/ShareUtils.getBody:(Landroid/content/Intent;)Ljava/lang/String	1	1.00	1
com/github/mobile/util/ShareUtils.getSubject:(Landroid/content/Intent;)Ljava/lang/String	1	1.00	1
com/github/mobile/util/SourceEditor.<init>:(Landroid/webkit/WebView;)V	18	18.00	3
com/github/mobile/util/SourceEditor$.shouldOverrideUrlLoading:(Landroid/webkit/WebView;Ljava/lang/String;)Z	8	5.00	1
com/github/mobile/util/SourceEditor.getWrap:()Z	1	1.00	6
com/github/mobile/util/SourceEditor.isMarkdown:()Z	1	1.00	4
com/github/mobile/util/SourceEditor.setMarkdown:(Z;)Lcom/github/mobile/util/SourceEditor	2	2.00	4
com/github/mobile/util/SourceEditor.setSource:(Ljava/lang/String;Ljava/lang/String;Z;)Lcom/github/mobile/util/SourceEditor	5	5.00	6
com/github/mobile/util/SourceEditor.setSource:(Ljava/lang/String;Lorg/eclipse/egit/github/core/Blob;)Lcom/github/mobile/util/SourceEditor	5	4.50	5
com/github/mobile/util/SourceEditor.setWrap:(Z;)Lcom/github/mobile/util/SourceEditor	3	3.00	7
com/github/mobile/util/SourceEditor.toggleMarkdown:()Lcom/github/mobile/util/SourceEditor	1	1.00	4
com/github/mobile/util/SourceEditor.toggleWrap:()Lcom/github/mobile/util/SourceEditor	1	1.00	2
com/github/mobile/util/SourceEditor.getContent:()Ljava/lang/String	7	4.50	1
com/github/mobile/util/SourceEditor.getName:()Ljava/lang/String	1	1.00	1
com/github/mobile/util/SourceEditor.getRawContent:()Ljava/lang/String	1	1.00	2
com/github/mobile/util/SourceEditor.loadSource:()V	5	2.50	2
com/github/mobile/util/TimeUtils.getRelativeTime:(Ljava/util/Date;)Ljava/lang/CharSequence	5	4.00	4
com/github/mobile/util/ToastUtils.show:(Landroid/app/Activity;I;)V	3	2.50	16
com/github/mobile/util/ToastUtils.show:(Landroid/app/Activity;Ljava/lang/Exception;I;)V	10	8.00	15
com/github/mobile/util/ToastUtils.show:(Landroid/app/Activity;Ljava/lang/String;)V	1	1.00	11
com/github/mobile/util/TypefaceUtils.getOcticons:(Landroid/content/Context;)Landroid/graphics/Typeface	3	2.50	2
com/github/mobile/util/TypefaceUtils.getTypeface:(Landroid/content/Context;Ljava/lang/String;)Landroid/graphics/Typeface	1	1.00	1
com/github/mobile/util/TypefaceUtils.getMaxDigits:([I;)I	4	3.50	1
com/github/mobile/util/TypefaceUtils.getWidth:(Landroid/widget/TextView;I;)I	6	6.00	1
com/github/mobile/util/TypefaceUtils.setOcticons:([Landroid/widget/TextView;)V	5	4.00	16
com/github/mobile/DefaultClient.<init>:()V	3	3.00	3
com/github/mobile/DefaultClient.configureRequest:(Ljava/net/HttpURLConnection;)Ljava/net/HttpURLConnection	3	3.00	1
com/github/mobile/GitHubModule.commitStore:(Lorg/eclipse/egit/github/core/service/CommitService;)Lcom/github/mobile/core/commit/CommitStore	5	4.00	1
com/github/mobile/GitHubModule.gistStore:(Lorg/eclipse/egit/github/core/service/GistService;)Lcom/github/mobile/core/gist/GistStore	5	4.00	1
com/github/mobile/GitHubModule.issueStore:(Lorg/eclipse/egit/github/core/service/IssueService;Lorg/eclipse/egit/github/core/service/PullRequestService;)Lcom/github/mobile/core/issue/IssueStore	5	4.00	1
com/github/mobile/GitHubModule.cacheDir:(Landroid/content/Context;)Ljava/io/File	1	1.00	1
com/github/mobile/GitHubModule.client:(Lcom/google/inject/Provider;)Lorg/eclipse/egit/github/core/client/GitHubClient	1	1.00	1
com/github/mobile/GitHubModule.configure:()V	4	4.00	1
com/github/mobile/Intents$Builder.<init>:(Ljava/lang/String;)V	1	1.00	19
